Level|Name|School|Casting Time|Range|Area or Targets|Effect|Save or Attack|Duration|Conc|Ritual|Mats|Cost|Source|Page|Arcane Trickster|Bard|Cleric|Druid|Eldritch Knight|Paladin|Ranger|Sorcerer|Warlock|Wizard
7|Prismatic Spray|Evoc|Act|Self|60' Cone|Creatures in blast makes DEX save and rolls 1d8 for effect. Damage halved on successful save.  1 = Red (10d6 fire), 2 = Orange (10d6 acid), 3 = Yellow (10d6 lightning), 4 = Green (10d6 poison), 5 = Blue (10d6 cold), 6 = Indigo (restrained, Con save at end of turns. 3 fails = petrified, 3 success = free), 7 = Violet (Blinded. Makes WIS save at start of next turn. Success = not blind, fail = transport to another plane and not blind), 8 = Struck by 2 rays (reroll 8's).|Dex|Instant|||VS||PHB|267|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
7|Project Image|Illus|Act|500'|illusory double|Copy of yourself in location you have seen. If illusion is damaged, ends.  Action: Move illusion up to x2 your speed, behave as you wish. Bonus action: switch from using its senses to yours or back. Physical interaction or Action to make Investigation check vs spell DC, reveals illusion. ||≤1 Day|YES||VSF|5gp|PHB|270|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Regenerate|Trans|1 Min|Touch|1 creature|Target heals 4d8+15 hp. Target heals 1 hp at start of turn. Severed limbs regrown in 2 min.||1 Hr|||VSM||PHB|271|FALSE|TRUE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
7|Resurrection|Necro|1 Hr|Touch|1 dead creature|Target returns to life with all its hit points; also removes natural poison/disease, restores body parts.  Target takes -4 to attacks, saves, ability checks; penalty reduced by 1 per long rest.||Instant|||VSM*|1,000gp|PHB|272|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
7|Reverse Gravity|Trans|Act|100'|50ft rad, 100ft high cylinder|Reverses gravity in area. DEX save to grab onto fixed object and void fall. Fall damage possible. If reaches top of area before striking anything, hover.|Dex|≤1 Min|YES||VSM||PHB|272|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
7|Sequester|Trans|Act|Touch|willing creature or object|Target becomes invisible and can't be targeted or seen by divination spells/effects. If creature, enters stasis and time stops for it. Can set condition for spell to end early. Condition must be within 1 mile.||Until Dispelled|||VSM*|5,000gp|PHB|274|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Simulacrum|Illus|12 Hours|Touch|illusory duplicate|Shape snow into duplicate of 1 beast or humanoid. Becomes naked creature with actions and 1/2 hp of original. Friendly to you and designated. Obeys spoken commands and acts on your turn. Lacks ability to learn, gain levels, abilities, or spell slots.  Repair = 100gp per hp. Melts at 0hp. 1 Simulacrum at a time.||Until Dispelled|||VSM*|1500gp|PHB|276|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Symbol|Abjur|1 Min|Touch|Invisible glyph|Ward object or 10ft diam surface. Specify trigger (glyph glows for 10 min) Multiple effects - see PHB 280||Until dispelled or triggered|||VSM*|1,000gp|PHB|280|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
7|Teleport|Conj|Act|10'|60' radius|Transport you and up to 8 willing creature w/in range, or 1 object smaller than 10' cube, to a selected destination.||Instant|||V||PHB|281|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
7|Temple of the Gods|Conj|1 Hr|120'||Conjure temple within 120ft cube of space dedicated to your god. You choose appearance, illumination, climate, & who can enter. 1 door entrance, altar at one end. Temple opposes creature types of your choice: celestials, elementals, fey, fiends, or undead. CHA save to enter, -1d4 on attack, ability check, saves inside.  Divination spells can't penetrate or target within. +WisMod to healing spells. Extends to ethereal plane. Cannot be dispelled. Can be disintegrated. Casting for 1 year = permenent.|Cha|24 Hrs|||VSF|5gp|XGTE|167|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
7|Whirlwind|Evoc|Act|300'|10' rad, 30' high cylinder|Use Action to move 30ft on ground. Medium or smaller unsecured objects picked up. Creatures in whirlwind take 10d6 bludgeoning (DEX save for 1/2). Large or smaller also make STR save or restrained and dragged with it. At start of turns, creature moves up 5ft towards top. Restrained creature can use Action to make STR or DEX check. Success = thrown 3d6x10 ft in random direction.||≤1 Min|YES||VM||EE|24|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Abi-Dalzim's Horrid Wilting|Necro|Act|150'|30' cube|Creatures in cube take 12d8 necrotic damage (CON save for 1/2).  Constructs & undead are immune.  Plants & water elementals have disadvantage to save.  Nonmagical plants that aren't creatures wither automatically.|Con|Instant|||VSM||EE|15|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
8|Animal Shapes|Trans|Act|30'|Willing creatures|Creatures you can see turn into Large or smaller beasts CR ≤4. Action on following turns to transform affected creatures into new form. Equipment melds. Target takes beast stats. Retains alignment, Int, Wiz, Cha. Can only do actions beast could. Damage reducing to 0 hp spills over to original form.||≤24 Hours|YES||VS||PHB|212|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
8|Antimagic Field|Abjur|Act|Self|10' rad sphere|Creates a sphere where magic is fully suppressed.||≤1 Hr|YES||VSM||PHB|213|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Antipathy/Sympathy|Ench|1 hour|60'|Object, creature or 200ft cube area|Pick one creature type and one effect for that type:  Antipathy - creatures must pass WIS save to approach within 60ft/or line of sight.  Sympathy - creatures must pass WIS save if within 60ft or sight or move towards target and stay.  Harm = save again.  Ending Effect:  Moving out of range or sight, make save every 24 hrs to end effect and know its magical.  Success save = 1 minute immunity.|Wis|10 days|||VSM||PHB|214|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Clone|Necro|1 hour|Touch||Create inert clone that matures in 120 days. If original dies, soul transfers to clone.  Clone is identical to original (same personality, memories, etc) but no equipment. Original remains cannot be resurrected.||Instant|||VSFM*|2k +1,000*gp|PHB|222|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Control Weather|Trans|10 min|Self|5 mile rad|Must be outdoors to cast and maintain clear path to sky. You can change precipitation, temperature, and wind. takes 1d4x10 minutes for change to occur. Find current condition PHB tables 228 and change state by one up or down.||≤8 hours|YES||VSM||PHB|228|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Demiplane|Conj|Act|60'|Shadowy door|Create door on solid surface leading to demiplane (30ft cube room made of wood/stone). When spell ends, door disappears and anything inside is trapped. Each time you cast, create new demiplane or connect to previous.  If you know nature/contents of another casting by another creature, you can connect.||1 hour|||S||PHB|231|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
8|Dominate Monster|Ench|Act|60'|1 creature|Creature becomes dominated and you control it with your Action.  Has advantage on save if you are fighting it.  Any damage grants another save.  Overpower: 9th level slot duration is ≤8 Hrs|Wis|≤1 Hr|YES||VS||PHB|235|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
8|Earthquake|Evoc|Act|500'|100' rad circle|Ground becomes difficult terrain, breaks concentration, knocks prone, can create 1d6 fissures (1d10x10' deep) and destroy structures|Con, Dex|≤1 Min|YES||VSM||PHB|236|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE
8|Feeblemind|Ench|Act|150'|1 Creature|Target takes 4d6 psychic dmg and must make INT save.  Failure = INT and CHA scores become 1. Creature can't cast spells, activate magic items, understand language, or communicate. Can identify, follow, protect friends. Every 30 dayss, can repeat save to end effect. Cured by Greater Restoration, Heal, or Wish|Int|Instant|||VSM||PHB|239|FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
8|Glibness|Trans|Act|Self|Self|When you make CHA check, you may replace number with 15. Additionally, all detection magic shows that you are being truthful.||1 Hour|||V||PHB|245|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE
8|Holy Aura|Abjur|Act|Self|30' radius|Allies you choose shed light (5' rad) and have advantage on all saves. Creatures have disadvantage on attack rolls against them. Attacks by targets blind foes (Con save negates).|Con|≤1 Min|YES||VSF|1000gp|PHB|251|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
8|Illusory Dragon|Illus|Action|120'|Shadowy Dragon|Huge illusory dragon occupies space. Choose energy type: acid, cold, fire, lightning, necrotic, or poison.  Enemies must make WIS save or become frightened for 1 min. Can repeat save if end turn out of line of sight.  Bonus action: you move illusion 60ft and make it breathe 60ft cone for 7d6 damage (INT save for 1/2) during move. Tangible but attacks miss, immune to all damage/conditions, and makes all saves. Creature can use Action to examine (INT save) and reveal illusion.  If known, has advantage to breath saves.|Int|≤10 Min|YES||S||XGTE|157|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Incendiary Cloud|Conj|Act|150'|20' rad sph|swirling cloud in 20ft sphere, heavily obscured, dispersed by strong wind. When appears, or when creatures enter/end turn in cloud, takes 10d8 fire dmg (DEX save for 1/2). Cloud moves 10ft away from you in direction you choose at start of each of your turns.|Dex|≤1 min|YES||VS||PHB|253|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
8|Maddening Darkness|Evoc|Action|150'|60ft radius sphere|Darkness in sphere blocks darvision, normal light, and magical light 8th lvl or lower. Shrieks, gibbering, mad laughter inside sphere.  Creature starting turn in sphere takes 8d8 psychic (WIS save for 1/2).|Wis|≤10 Min|YES||VM||XGTE|160|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
8|Maze|Conj|Act|60'|1 creature|Banish creature to labrynthine demiplane.  Target escapes on DC 20 Int check (Action).||≤10 Min|YES||VS||PHB|258|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Mighty Fortress|Conj|1 Min|1 Mile|Fortress|Fortress 120ft per side rises from ground. 4 turrets (20x20, 30ft high), connected by 80ft long walls made of 1ft thick, 10ft wide, 20ft tall panels.Up to 4 doors in outer wall. Small keep inside (50x50ft, 3 floors 10ft high each, divided into rooms of your choice).. Food to serve 9-course meal to 100 people per day. 100 invisible servants to work inside. Each 10ft section has AC 15, 30 hp per inch of thickness. After 7 days, fortess crumbles safely. Casting same place for a year = permanent.||Instant|||VSM*|500gp|XGTE|161|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Mind Blank|Abjur|Act|Touch|1 creature|Willing creature is immune to psychic damage, effects that would sense emotions, read thoughts, charm it and divination spells. Even foils Wish or similar powers that attempt to affect target's mind or gain information about target.||24 Hours|||VS||PHB|259|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Power Word Stun|Ench|Act|60'|1 creature|Stuns creature with ≤150hp. Save at end of each turn.|Con|Instant|||V||PHB|267|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
8|Sunburst|Evoc|Act|150'|60' radius|Each creature in area must make a save or take 12d6 radiant damage and be blinded for 1 minute.  Half damage and no blindness on success.  Blinded creatures make another save each turn to remove the effect.  Undead and oozes have disadvantage.||Instant|||VSM||PHB|279|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
8|Telepathy|Evoc|Act|Unlimited|1 creature|Create telepathic link to creature on same plane you are familiar with. Can communicate seamlessly with target using images, sounds, words, other sensory messages. Target recognizes you.||24 Hours|||VSM||PHB|281|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
8|Tsunami|Conj|1 Min|Sight|300x300x50ft wave|Wave deals 6d10 bludgeoning damage (STR save for 1/2) to creatures in area.  Moves away from you 50ft at start of your turn, dealing 5d10 bludgeoning damage to Huge or smaller creatures failing STR save. At end of turn, wall loses 50ft height and damage reduced by 1d10. Spell ends when wave is 0ft high. Caught creatures cannot move except by swimming (Athletics Check vs save DC).|Str|≤6 rounds|YES||VS||PHB|284|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
9|Astral Projection|Necro|1 Hr|10'|Self + 8|Targets are projected to the Astral plane via a silver cord.  Their material body is in stasis until the soul returns.||Special|||VSM*|1,100gp ea.|PHB|215|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
9|Foresight|Divin|1 Min|Touch|1 creature|Target can't be surprised and has advantage on rolls, ability checks, and saves.  Others have disadvantage on attack rolls vs the target.||8 Hrs|||VSM||PHB|244|FALSE|TRUE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
9|Gate|Conj|Act|60'|5-20ft portal|Create circular portal linking to precise location on another plane. Dieties and other planar rulers can prevent portals from opening. Speak true name of specific creature when cast to instead create Gate that summons it. It acts freely upon arrival.||≤1 min|YES||VSF|5,000gp|PHB|244|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
9|Imprisonment|Abjur|1 Min|30'|1 creature|Binds creature in stasis (doesn't need to eat, sleep, drink, doesn't age). Divination spells can't locate or percieve the target.|Wis|(Dispel)|||VSF|500gp+HD|PHB|252|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
9|Invulnerability|Abjur|Action|Self||You are immune to all damage until the spell ends.||≤10 Min|YES||VSM*|500gp|XGTE|160|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
9|Mass Heal|Conj|Act|60'|Living creatures|Restore up to 700 hp divided among creatures in range. Heals disease, blind, deaf||Instant|||VS||PHB|258|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
9|Mass Polymorph|Trans|Action|120'|≤10 creatures|Unwilling targets make WIS save to resist. Shapechangers auto succeed. Targets assume beast form of your choice CR = or less than target CR (or 1/2 target level). Game stats replaced by beast. Limited in actions by form. Can't speak, cast spells, or do anything requiring hands/speech. Gear melds into new form. Can't activate, use, wield equipment.|Wis|≤1 Hr|YES||VSM||XGTE|160|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
9|Meteor Swarm|Evoc|Act|1 mile|Four 40' rad spheres in range|Deals 20d6 fire and 20d6 bludgeoning damage, save for 1/2.  Blasts do not stack. Ignites combustibles.|Dex|Instant|||VS||PHB|259|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
9|Power Word Heal|Evoc|Act|Touch|1 creature|A wave of healing energy washes over the creature you touch. The target regains all its hit points. If the creature is charmed, frightened, paralyzed, or stunned, the condition ends. If the creature is prone, it can use its reaction to stand up. This spell has no effect on undead or constructs.||Instant|||VS||PHB|266|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
9|Power Word Kill|Ench|Act|60'|1 creature|Kills creature with ≤100 hp.||Instant|||V||PHB|266|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE|TRUE
9|Prismatic Wall|Abjur|Act|60'|90ft x 30ft wall|90ft long by 30ft high shimmering wall or 30ft diameter sphere.  Placing it on a creature causes spell to fail. Sheds bright light 100ft.  You + creatures designated at casting can pass unharmed. Others moving within 20ft of it or starting turn there blinded (CON save neg.).  Wall has 7 layers and must be passed one at a time.  See PHB 267 for details.|Dex|10 min|||VS||PHB|267|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
9|Psychic Scream|Ench|Action|90'|≤10 creatures|Targets with INT score lower than 3 immune. 14d6 psychic damage and stunned (INT save for 1/2 damage and no stun).  If target is killed by this damage, head explodes.  Stunned can make INT save at end of its turn to end effect.|Int|Instant|||S||XGTE|163|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
9|Shapechange|Trans|Act|Self|Self|Assume form of new creature CR = or lower than your level. Creature can't be construct or undead. Assume standard version of creature. Replace stats except mental scores, skills, and save proficiencies. Gain proficiencies of form. See PHB 274||≤1 Hour|YES||VSF|1,500gp|PHB|274|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
9|Storm of Vengeance|Conj|Act|Sight|360ft rad storm|Storm affects creatures below, deals 2d6 thunder damage & Deafen (CON negates).  Round 2 = 1d6 acid damage, Round 3 = six lightnig bolts strike targets you choose (10d6 lightning, Dex save 1/2). Round 4 = 2d6 budgeoning damage from hail.  Round 5-10 = difficult terrain, heavily obscured, 1d6 cold damage, ranged attacks impossible, Severe distraction from freezing rain/wind. |Con|≤1 Min|YES||VS||PHB|279|FALSE|FALSE|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
9|Time Stop|Trans|Act|Self|Self|You stop time for everyone but yourself.  You take 1d4+1 turns in a row.  Effect ends if any action you make affects another creature.||Instant|||V||PHB|283|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
9|True Polymorph|Trans|Act|30'|1 creature or object|Transform target into different creature or object. Shapechangers unaffected.  WIS save negates. See PHB 283|Wis|≤1 Hour|YES||VSM||PHB|283|FALSE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|TRUE
9|True Resurrection|Necro|1 Hr|Touch|1 dead guy|You restore the target to life with all its hit points.  This spell can even provide a new body.||Instant|||VSM*|25Kgp|PHB|284|FALSE|FALSE|TRUE|TRUE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE
9|Weird|Illus|Act|120'|30' Rad Sph|Create illusory creatures in targets' minds. WIS save or become frightened. At end of each frightened creatures turn, takes 4d10 psychic damage.  WIS save negates and ends spell.|Wis|≤1 Min|YES||VS||PHB|288|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE
9|Wish|Conj|Act|Self|Self|Duplicate lvl 8 spell or lower without requirements/components.  OR choose one of multiple effects listed in PHB 288.  If you choose any effect other than a spell, you suffer ill effects.||Instant|||V||PHB|288|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|FALSE|TRUE|FALSE|TRUE
